Date,Order ID,Item Name,Category,Quantity,Item Price,Discount,GST,Delivery Charges,Customer Paid Amount,Net Sales,Payment Method,Order Status
2026-08-03,SWG106565,Hakka Noodles,Rice & Noodles,2,360.00,54.00,15.30,0.00,321.30,306.00,Debit Card,Delivered
2026-08-03,SWG106566,Butter Naan,Breads,1,60.00,9.00,2.55,40.00,93.55,51.00,Cash,Delivered
2026-08-03,SWG106567,Paneer Tikka,Starters,2,460.00,0.00,23.00,20.00,503.00,460.00,Cash,Delivered
2026-08-04,SWG106568,Masala Dosa,South Indian,1,140.00,7.00,6.65,30.00,169.65,133.00,Debit Card,Delivered
2026-08-04,SWG106569,Chicken Biryani,Biryani,1,220.00,33.00,9.35,40.00,236.35,187.00,Cash,Delivered
2026-08-04,SWG106570,Chicken Tikka,Starters,1,260.00,39.00,11.05,40.00,272.05,221.00,Debit Card,Delivered
2026-08-04,SWG106571,Butter Naan,Breads,1,60.00,0.00,3.00,40.00,103.00,0.00,UPI,Cancelled
2026-08-04,SWG106572,Gulab Jamun,Desserts,1,90.00,4.50,4.28,40.00,129.78,85.50,UPI,Delivered
2026-08-04,SWG106573,Fried Rice,Rice & Noodles,2,340.00,34.00,15.30,20.00,341.30,306.00,UPI,Delivered
2026-08-04,SWG106574,Paneer Tikka,Starters,1,230.00,23.00,10.35,40.00,257.35,207.00,UPI,Delivered
2026-08-04,SWG106575,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,20.00,189.58,161.50,UPI,Delivered
2026-08-04,SWG106576,Chicken Biryani,Biryani,1,220.00,11.00,10.45,20.00,239.45,209.00,Debit Card,Delivered
2026-08-04,SWG106577,Gulab Jamun,Desserts,1,90.00,4.50,4.28,40.00,129.78,85.50,Credit Card,Delivered
2026-08-04,SWG106578,Paneer Tikka,Starters,1,230.00,11.50,10.93,30.00,259.43,218.50,UPI,Delivered
2026-08-05,SWG106579,Paneer Tikka,Starters,1,230.00,23.00,10.35,0.00,217.35,207.00,Credit Card,Delivered
2026-08-05,SWG106580,Gulab Jamun,Desserts,2,180.00,27.00,7.65,30.00,190.65,153.00,UPI,Delivered
2026-08-05,SWG106581,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,0.00,214.20,204.00,Debit Card,Delivered
2026-08-05,SWG106582,Gulab Jamun,Desserts,1,90.00,0.00,4.50,20.00,114.50,90.00,Credit Card,Delivered
2026-08-05,SWG106583,Veg Biryani,Biryani,1,180.00,0.00,9.00,30.00,219.00,180.00,Cash,Delivered
2026-08-05,SWG106584,Paneer Tikka,Starters,1,230.00,23.00,10.35,20.00,237.35,207.00,Debit Card,Delivered
2026-08-05,SWG106585,Veg Biryani,Biryani,1,180.00,9.00,8.55,40.00,219.55,171.00,Debit Card,Delivered
2026-08-05,SWG106586,Butter Naan,Breads,1,60.00,6.00,2.70,40.00,96.70,54.00,Cash,Delivered
2026-08-05,SWG106587,Veg Biryani,Biryani,1,180.00,18.00,8.10,0.00,170.10,162.00,UPI,Delivered
2026-08-05,SWG106588,Butter Naan,Breads,2,120.00,18.00,5.10,20.00,127.10,102.00,UPI,Delivered
2026-08-05,SWG106589,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,40.00,218.50,170.00,UPI,Delivered
2026-08-05,SWG106590,Chicken Tikka,Starters,1,260.00,13.00,12.35,40.00,299.35,247.00,Credit Card,Delivered
2026-08-05,SWG106591,Masala Dosa,South Indian,2,280.00,28.00,12.60,20.00,284.60,252.00,Credit Card,Delivered
2026-08-05,SWG106592,Paneer Tikka,Starters,3,690.00,103.50,29.33,40.00,655.83,586.50,Credit Card,Delivered
2026-08-05,SWG106593,Hakka Noodles,Rice & Noodles,2,360.00,36.00,16.20,0.00,340.20,324.00,Cash,Delivered
2026-08-05,SWG106594,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,40.00,191.73,144.50,Cash,Delivered
2026-08-06,SWG106595,Gulab Jamun,Desserts,1,90.00,9.00,4.05,0.00,85.05,81.00,Credit Card,Delivered
2026-08-06,SWG106596,Gulab Jamun,Desserts,1,90.00,13.50,3.83,30.00,110.33,76.50,Debit Card,Delivered
2026-08-06,SWG106597,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,20.00,234.20,204.00,UPI,Delivered
2026-08-06,SWG106598,Butter Naan,Breads,1,60.00,0.00,3.00,30.00,93.00,60.00,UPI,Delivered
2026-08-06,SWG106599,Fried Rice,Rice & Noodles,2,340.00,0.00,17.00,20.00,377.00,340.00,Debit Card,Delivered
2026-08-06,SWG106600,Veg Biryani,Biryani,2,360.00,18.00,17.10,40.00,399.10,342.00,Credit Card,Delivered
2026-08-06,SWG106601,Paneer Tikka,Starters,1,230.00,0.00,11.50,30.00,271.50,230.00,Credit Card,Delivered
2026-08-06,SWG106602,Chicken Tikka,Starters,1,260.00,0.00,13.00,20.00,293.00,260.00,UPI,Delivered
2026-08-06,SWG106603,Paneer Butter Masala,Main Course,1,240.00,0.00,12.00,30.00,282.00,240.00,Debit Card,Delivered
2026-08-06,SWG106604,Paneer Tikka,Starters,1,230.00,11.50,10.93,0.00,229.43,218.50,Cash,Delivered
2026-08-06,SWG106605,Chicken Biryani,Biryani,1,220.00,0.00,11.00,40.00,271.00,220.00,Credit Card,Delivered
2026-08-06,SWG106606,Paneer Butter Masala,Main Course,2,480.00,72.00,20.40,30.00,458.40,408.00,UPI,Delivered
2026-08-06,SWG106607,Fried Rice,Rice & Noodles,3,510.00,0.00,25.50,20.00,555.50,510.00,Cash,Delivered
2026-08-06,SWG106608,Veg Biryani,Biryani,1,180.00,9.00,8.55,40.00,219.55,171.00,UPI,Delivered
2026-08-06,SWG106609,Paneer Butter Masala,Main Course,2,480.00,0.00,24.00,0.00,504.00,480.00,Debit Card,Delivered
2026-08-06,SWG106610,Gulab Jamun,Desserts,1,90.00,4.50,4.28,0.00,89.78,85.50,Credit Card,Delivered
2026-08-06,SWG106611,Butter Naan,Breads,2,120.00,12.00,5.40,0.00,113.40,0.00,Cash,Cancelled
2026-08-07,SWG106612,Chicken Tikka,Starters,1,260.00,39.00,11.05,40.00,272.05,221.00,Debit Card,Delivered
2026-08-07,SWG106613,Paneer Butter Masala,Main Course,3,720.00,72.00,32.40,20.00,700.40,648.00,UPI,Delivered
2026-08-07,SWG106614,Masala Dosa,South Indian,2,280.00,0.00,14.00,0.00,294.00,280.00,UPI,Delivered
2026-08-07,SWG106615,Chicken Biryani,Biryani,3,660.00,66.00,29.70,0.00,623.70,594.00,Debit Card,Delivered
2026-08-07,SWG106616,Veg Biryani,Biryani,2,360.00,0.00,18.00,30.00,408.00,360.00,Cash,Delivered
2026-08-07,SWG106617,Chicken Biryani,Biryani,2,440.00,22.00,20.90,40.00,478.90,418.00,Credit Card,Delivered
2026-08-07,SWG106618,Masala Dosa,South Indian,2,280.00,42.00,11.90,40.00,289.90,238.00,Cash,Delivered
2026-08-07,SWG106619,Chicken Biryani,Biryani,2,440.00,44.00,19.80,30.00,445.80,396.00,Debit Card,Delivered
2026-08-07,SWG106620,Fried Rice,Rice & Noodles,1,170.00,17.00,7.65,20.00,180.65,153.00,Cash,Delivered
2026-08-07,SWG106621,Masala Dosa,South Indian,2,280.00,42.00,11.90,30.00,279.90,238.00,Cash,Delivered
2026-08-07,SWG106622,Paneer Butter Masala,Main Course,2,480.00,72.00,20.40,30.00,458.40,408.00,UPI,Delivered
2026-08-07,SWG106623,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,0.00,160.65,153.00,Debit Card,Delivered
2026-08-07,SWG106624,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,40.00,229.00,180.00,UPI,Delivered
2026-08-07,SWG106625,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,30.00,256.80,216.00,UPI,Delivered
2026-08-07,SWG106626,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,40.00,200.65,153.00,Debit Card,Delivered
2026-08-07,SWG106627,Chicken Biryani,Biryani,1,220.00,22.00,9.90,0.00,207.90,198.00,Debit Card,Delivered
2026-08-07,SWG106628,Butter Naan,Breads,1,60.00,6.00,2.70,20.00,76.70,54.00,Cash,Delivered
2026-08-07,SWG106629,Chicken Biryani,Biryani,1,220.00,0.00,11.00,30.00,261.00,220.00,UPI,Delivered
2026-08-07,SWG106630,Chicken Tikka,Starters,2,520.00,26.00,24.70,40.00,558.70,494.00,Cash,Delivered
2026-08-07,SWG106631,Butter Naan,Breads,1,60.00,6.00,2.70,40.00,96.70,54.00,Credit Card,Delivered
2026-08-07,SWG106632,Masala Dosa,South Indian,1,140.00,0.00,7.00,30.00,177.00,140.00,UPI,Delivered
2026-08-07,SWG106633,Fried Rice,Rice & Noodles,3,510.00,0.00,25.50,40.00,575.50,510.00,UPI,Delivered
2026-08-07,SWG106634,Paneer Tikka,Starters,1,230.00,23.00,10.35,20.00,237.35,207.00,Cash,Delivered
2026-08-07,SWG106635,Butter Naan,Breads,1,60.00,3.00,2.85,40.00,99.85,57.00,UPI,Delivered
2026-08-07,SWG106636,Chicken Biryani,Biryani,1,220.00,0.00,11.00,40.00,271.00,220.00,Debit Card,Delivered
2026-08-07,SWG106637,Chicken Biryani,Biryani,1,220.00,33.00,9.35,40.00,236.35,187.00,Cash,Delivered
2026-08-08,SWG106638,Chicken Tikka,Starters,2,520.00,0.00,26.00,0.00,546.00,520.00,Cash,Delivered
2026-08-08,SWG106639,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,30.00,199.58,0.00,Debit Card,Cancelled
2026-08-08,SWG106640,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,40.00,191.73,144.50,UPI,Delivered
2026-08-08,SWG106641,Paneer Tikka,Starters,1,230.00,11.50,10.93,0.00,229.43,218.50,Credit Card,Delivered
2026-08-08,SWG106642,Butter Naan,Breads,1,60.00,3.00,2.85,30.00,89.85,57.00,UPI,Delivered
2026-08-08,SWG106643,Masala Dosa,South Indian,1,140.00,7.00,6.65,0.00,139.65,133.00,Cash,Delivered
2026-08-08,SWG106644,Butter Naan,Breads,1,60.00,9.00,2.55,20.00,73.55,51.00,Cash,Delivered
2026-08-08,SWG106645,Masala Dosa,South Indian,2,280.00,0.00,14.00,0.00,294.00,280.00,UPI,Delivered
2026-08-08,SWG106646,Chicken Tikka,Starters,1,260.00,26.00,11.70,30.00,275.70,234.00,Cash,Delivered
2026-08-08,SWG106647,Gulab Jamun,Desserts,1,90.00,0.00,4.50,0.00,94.50,90.00,Credit Card,Delivered
2026-08-08,SWG106648,Chicken Tikka,Starters,2,520.00,26.00,24.70,0.00,518.70,494.00,Cash,Delivered
2026-08-08,SWG106649,Paneer Butter Masala,Main Course,1,240.00,0.00,12.00,20.00,272.00,240.00,UPI,Delivered
2026-08-08,SWG106650,Paneer Butter Masala,Main Course,2,480.00,24.00,22.80,0.00,478.80,456.00,Cash,Delivered
2026-08-08,SWG106651,Veg Biryani,Biryani,1,180.00,9.00,8.55,30.00,209.55,171.00,Debit Card,Delivered
2026-08-08,SWG106652,Gulab Jamun,Desserts,1,90.00,0.00,4.50,40.00,134.50,90.00,Cash,Delivered
2026-08-08,SWG106653,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,20.00,234.20,0.00,Cash,Cancelled
2026-08-08,SWG106654,Chicken Tikka,Starters,1,260.00,39.00,11.05,20.00,252.05,221.00,UPI,Delivered
2026-08-08,SWG106655,Butter Naan,Breads,2,120.00,6.00,5.70,40.00,159.70,114.00,Credit Card,Delivered
2026-08-08,SWG106656,Butter Naan,Breads,2,120.00,6.00,5.70,20.00,139.70,114.00,Debit Card,Delivered
2026-08-08,SWG106657,Chicken Tikka,Starters,1,260.00,0.00,13.00,40.00,313.00,260.00,UPI,Delivered
2026-08-08,SWG106658,Gulab Jamun,Desserts,1,90.00,13.50,3.83,20.00,100.33,76.50,Cash,Delivered
2026-08-08,SWG106659,Paneer Butter Masala,Main Course,2,480.00,24.00,22.80,30.00,508.80,456.00,UPI,Delivered
2026-08-08,SWG106660,Chicken Biryani,Biryani,1,220.00,33.00,9.35,40.00,236.35,187.00,Debit Card,Delivered
2026-08-08,SWG106661,Hakka Noodles,Rice & Noodles,1,180.00,9.00,8.55,20.00,199.55,171.00,UPI,Delivered
2026-08-09,SWG106662,Chicken Tikka,Starters,2,520.00,78.00,22.10,0.00,464.10,442.00,Cash,Delivered
2026-08-09,SWG106663,Chicken Biryani,Biryani,1,220.00,11.00,10.45,40.00,259.45,209.00,UPI,Delivered
2026-08-09,SWG106664,Masala Dosa,South Indian,1,140.00,0.00,7.00,30.00,177.00,140.00,Credit Card,Delivered
2026-08-09,SWG106665,Chicken Biryani,Biryani,1,220.00,0.00,11.00,20.00,251.00,220.00,UPI,Delivered
2026-08-09,SWG106666,Butter Naan,Breads,2,120.00,18.00,5.10,30.00,137.10,102.00,Credit Card,Delivered
2026-08-09,SWG106667,Chicken Biryani,Biryani,1,220.00,0.00,11.00,30.00,261.00,220.00,UPI,Delivered
2026-08-09,SWG106668,Paneer Butter Masala,Main Course,2,480.00,48.00,21.60,40.00,493.60,432.00,Cash,Delivered
2026-08-09,SWG106669,Veg Biryani,Biryani,2,360.00,0.00,18.00,30.00,408.00,360.00,Debit Card,Delivered
2026-08-09,SWG106670,Chicken Biryani,Biryani,1,220.00,11.00,10.45,30.00,249.45,209.00,Cash,Delivered
2026-08-09,SWG106671,Butter Naan,Breads,1,60.00,3.00,2.85,20.00,79.85,57.00,Credit Card,Delivered
2026-08-09,SWG106672,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,30.00,200.10,162.00,UPI,Delivered
2026-08-09,SWG106673,Veg Biryani,Biryani,1,180.00,18.00,8.10,40.00,210.10,162.00,Cash,Delivered
2026-08-09,SWG106674,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,0.00,170.10,162.00,UPI,Delivered
2026-08-09,SWG106675,Veg Biryani,Biryani,3,540.00,0.00,27.00,30.00,597.00,540.00,UPI,Delivered
2026-08-09,SWG106676,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,UPI,Delivered
2026-08-09,SWG106677,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,30.00,208.50,170.00,Debit Card,Delivered
2026-08-09,SWG106678,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,20.00,259.40,228.00,Credit Card,Delivered
2026-08-09,SWG106679,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,40.00,209.58,161.50,Debit Card,Delivered
2026-08-09,SWG106680,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,20.00,171.73,144.50,Credit Card,Delivered
2026-08-09,SWG106681,Chicken Tikka,Starters,1,260.00,13.00,12.35,0.00,259.35,247.00,UPI,Delivered
2026-08-09,SWG106682,Chicken Tikka,Starters,1,260.00,39.00,11.05,0.00,232.05,221.00,Credit Card,Delivered
2026-08-09,SWG106683,Masala Dosa,South Indian,2,280.00,0.00,14.00,20.00,314.00,280.00,Debit Card,Delivered
2026-08-10,SWG106684,Gulab Jamun,Desserts,1,90.00,9.00,4.05,0.00,85.05,81.00,Cash,Delivered
2026-08-10,SWG106685,Paneer Tikka,Starters,1,230.00,11.50,10.93,40.00,269.43,218.50,Cash,Delivered
2026-08-10,SWG106686,Chicken Tikka,Starters,1,260.00,13.00,12.35,0.00,259.35,247.00,Debit Card,Delivered
2026-08-10,SWG106687,Gulab Jamun,Desserts,3,270.00,27.00,12.15,30.00,285.15,243.00,UPI,Delivered
2026-08-10,SWG106688,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,Cash,Delivered
2026-08-10,SWG106689,Veg Biryani,Biryani,2,360.00,0.00,18.00,40.00,418.00,360.00,Cash,Delivered
2026-08-10,SWG106690,Paneer Tikka,Starters,2,460.00,23.00,21.85,0.00,458.85,437.00,UPI,Delivered
2026-08-10,SWG106691,Masala Dosa,South Indian,1,140.00,7.00,6.65,20.00,159.65,133.00,Credit Card,Delivered
2026-08-10,SWG106692,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,0.00,214.20,204.00,Debit Card,Delivered
2026-08-10,SWG106693,Chicken Biryani,Biryani,1,220.00,11.00,10.45,40.00,259.45,209.00,UPI,Delivered
2026-08-10,SWG106694,Chicken Biryani,Biryani,2,440.00,22.00,20.90,40.00,478.90,418.00,Cash,Delivered
2026-08-10,SWG106695,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,40.00,229.00,180.00,Cash,Delivered
2026-08-10,SWG106696,Chicken Biryani,Biryani,1,220.00,33.00,9.35,30.00,226.35,187.00,Cash,Delivered
2026-08-10,SWG106697,Paneer Tikka,Starters,1,230.00,0.00,11.50,30.00,271.50,230.00,Cash,Delivered
2026-08-10,SWG106698,Veg Biryani,Biryani,1,180.00,9.00,8.55,20.00,199.55,171.00,UPI,Delivered
2026-08-10,SWG106699,Gulab Jamun,Desserts,1,90.00,0.00,4.50,20.00,114.50,90.00,Cash,Delivered
2026-08-10,SWG106700,Chicken Biryani,Biryani,1,220.00,33.00,9.35,30.00,226.35,187.00,Cash,Delivered
2026-08-10,SWG106701,Butter Naan,Breads,1,60.00,9.00,2.55,20.00,73.55,51.00,Credit Card,Delivered
2026-08-10,SWG106702,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,40.00,229.00,180.00,Cash,Delivered
2026-08-11,SWG106703,Paneer Tikka,Starters,2,460.00,0.00,23.00,20.00,503.00,460.00,UPI,Delivered
2026-08-11,SWG106704,Masala Dosa,South Indian,1,140.00,7.00,6.65,30.00,169.65,133.00,Debit Card,Delivered
2026-08-11,SWG106705,Paneer Tikka,Starters,1,230.00,0.00,11.50,40.00,281.50,230.00,UPI,Delivered
2026-08-11,SWG106706,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,30.00,199.58,161.50,Cash,Delivered
2026-08-11,SWG106707,Gulab Jamun,Desserts,1,90.00,4.50,4.28,0.00,89.78,85.50,UPI,Delivered
2026-08-11,SWG106708,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,30.00,219.00,180.00,Debit Card,Delivered
2026-08-11,SWG106709,Masala Dosa,South Indian,2,280.00,42.00,11.90,0.00,249.90,238.00,Debit Card,Delivered
2026-08-11,SWG106710,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,40.00,210.10,162.00,Debit Card,Delivered
2026-08-11,SWG106711,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,20.00,180.65,153.00,Credit Card,Delivered
2026-08-11,SWG106712,Paneer Butter Masala,Main Course,1,240.00,0.00,12.00,40.00,292.00,240.00,Cash,Delivered
2026-08-11,SWG106713,Masala Dosa,South Indian,1,140.00,21.00,5.95,30.00,154.95,119.00,UPI,Delivered
2026-08-11,SWG106714,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,20.00,209.00,180.00,Credit Card,Delivered
2026-08-11,SWG106715,Chicken Tikka,Starters,1,260.00,13.00,12.35,40.00,299.35,247.00,Cash,Delivered
2026-08-11,SWG106716,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,30.00,219.00,0.00,UPI,Cancelled
2026-08-11,SWG106717,Chicken Tikka,Starters,2,520.00,52.00,23.40,40.00,531.40,468.00,UPI,Delivered
2026-08-11,SWG106718,Veg Biryani,Biryani,1,180.00,27.00,7.65,20.00,180.65,153.00,Debit Card,Delivered
2026-08-11,SWG106719,Butter Naan,Breads,3,180.00,0.00,9.00,40.00,229.00,180.00,Cash,Delivered
2026-08-11,SWG106720,Butter Naan,Breads,1,60.00,6.00,2.70,30.00,86.70,54.00,UPI,Delivered
2026-08-11,SWG106721,Fried Rice,Rice & Noodles,3,510.00,25.50,24.23,40.00,548.73,484.50,UPI,Delivered
2026-08-11,SWG106722,Chicken Tikka,Starters,1,260.00,39.00,11.05,40.00,272.05,221.00,UPI,Delivered
2026-08-11,SWG106723,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,40.00,229.00,180.00,Cash,Delivered
2026-08-12,SWG106724,Masala Dosa,South Indian,2,280.00,0.00,14.00,30.00,324.00,280.00,Debit Card,Delivered
2026-08-12,SWG106725,Paneer Tikka,Starters,3,690.00,34.50,32.77,0.00,688.27,655.50,Cash,Delivered
2026-08-12,SWG106726,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,30.00,190.65,153.00,Debit Card,Delivered
2026-08-12,SWG106727,Chicken Tikka,Starters,1,260.00,26.00,11.70,20.00,265.70,234.00,Cash,Delivered
2026-08-12,SWG106728,Paneer Tikka,Starters,1,230.00,11.50,10.93,0.00,229.43,0.00,Credit Card,Cancelled
2026-08-12,SWG106729,Butter Naan,Breads,3,180.00,27.00,7.65,40.00,200.65,153.00,UPI,Delivered
2026-08-12,SWG106730,Paneer Tikka,Starters,1,230.00,0.00,11.50,30.00,271.50,0.00,Debit Card,Cancelled
2026-08-12,SWG106731,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,40.00,279.40,228.00,Credit Card,Delivered
2026-08-12,SWG106732,Hakka Noodles,Rice & Noodles,1,180.00,9.00,8.55,20.00,199.55,171.00,Credit Card,Delivered
2026-08-12,SWG106733,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,20.00,180.65,153.00,Debit Card,Delivered
2026-08-12,SWG106734,Paneer Tikka,Starters,1,230.00,34.50,9.78,20.00,225.28,195.50,Cash,Delivered
2026-08-12,SWG106735,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,40.00,266.80,216.00,Debit Card,Delivered
2026-08-12,SWG106736,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,20.00,190.10,162.00,UPI,Delivered
2026-08-12,SWG106737,Masala Dosa,South Indian,2,280.00,14.00,13.30,40.00,319.30,266.00,Credit Card,Delivered
2026-08-12,SWG106738,Chicken Tikka,Starters,1,260.00,39.00,11.05,0.00,232.05,221.00,UPI,Delivered
2026-08-12,SWG106739,Butter Naan,Breads,2,120.00,18.00,5.10,30.00,137.10,102.00,UPI,Delivered
2026-08-12,SWG106740,Gulab Jamun,Desserts,2,180.00,0.00,9.00,30.00,219.00,180.00,UPI,Delivered
2026-08-12,SWG106741,Gulab Jamun,Desserts,2,180.00,0.00,9.00,0.00,189.00,180.00,UPI,Delivered
2026-08-13,SWG106742,Gulab Jamun,Desserts,2,180.00,18.00,8.10,30.00,200.10,162.00,Credit Card,Delivered
2026-08-13,SWG106743,Chicken Biryani,Biryani,1,220.00,33.00,9.35,30.00,226.35,187.00,Credit Card,Delivered
2026-08-13,SWG106744,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,0.00,169.58,161.50,Debit Card,Delivered
2026-08-13,SWG106745,Butter Naan,Breads,2,120.00,6.00,5.70,30.00,149.70,114.00,Cash,Delivered
2026-08-13,SWG106746,Veg Biryani,Biryani,1,180.00,9.00,8.55,20.00,199.55,171.00,Cash,Delivered
2026-08-13,SWG106747,Chicken Tikka,Starters,2,520.00,78.00,22.10,0.00,464.10,442.00,Cash,Delivered
2026-08-13,SWG106748,Chicken Biryani,Biryani,1,220.00,33.00,9.35,0.00,196.35,187.00,Cash,Delivered
2026-08-13,SWG106749,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,0.00,226.80,216.00,Debit Card,Delivered
2026-08-13,SWG106750,Chicken Biryani,Biryani,3,660.00,99.00,28.05,30.00,619.05,561.00,Cash,Delivered
2026-08-13,SWG106751,Paneer Tikka,Starters,2,460.00,46.00,20.70,20.00,454.70,414.00,Debit Card,Delivered
2026-08-13,SWG106752,Paneer Tikka,Starters,1,230.00,34.50,9.78,30.00,235.28,195.50,Debit Card,Delivered
2026-08-13,SWG106753,Veg Biryani,Biryani,1,180.00,27.00,7.65,30.00,190.65,153.00,Cash,Delivered
2026-08-13,SWG106754,Chicken Biryani,Biryani,1,220.00,22.00,9.90,30.00,237.90,198.00,Cash,Delivered
2026-08-13,SWG106755,Chicken Tikka,Starters,1,260.00,39.00,11.05,30.00,262.05,221.00,Credit Card,Delivered
2026-08-14,SWG106756,Chicken Biryani,Biryani,1,220.00,0.00,11.00,30.00,261.00,220.00,Credit Card,Delivered
2026-08-14,SWG106757,Hakka Noodles,Rice & Noodles,1,180.00,9.00,8.55,20.00,199.55,171.00,UPI,Delivered
2026-08-14,SWG106758,Paneer Tikka,Starters,2,460.00,46.00,20.70,20.00,454.70,414.00,Credit Card,Delivered
2026-08-14,SWG106759,Butter Naan,Breads,1,60.00,9.00,2.55,40.00,93.55,51.00,Debit Card,Delivered
2026-08-14,SWG106760,Masala Dosa,South Indian,1,140.00,7.00,6.65,30.00,169.65,133.00,Cash,Delivered
2026-08-14,SWG106761,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,30.00,190.65,153.00,UPI,Delivered
2026-08-14,SWG106762,Masala Dosa,South Indian,3,420.00,63.00,17.85,40.00,414.85,357.00,Cash,Delivered
2026-08-14,SWG106763,Masala Dosa,South Indian,2,280.00,42.00,11.90,20.00,269.90,238.00,Credit Card,Delivered
2026-08-14,SWG106764,Masala Dosa,South Indian,1,140.00,0.00,7.00,40.00,187.00,140.00,UPI,Delivered
2026-08-14,SWG106765,Chicken Biryani,Biryani,1,220.00,33.00,9.35,30.00,226.35,187.00,Credit Card,Delivered
2026-08-14,SWG106766,Gulab Jamun,Desserts,1,90.00,4.50,4.28,0.00,89.78,85.50,Debit Card,Delivered
2026-08-14,SWG106767,Butter Naan,Breads,1,60.00,3.00,2.85,40.00,99.85,57.00,Debit Card,Delivered
2026-08-14,SWG106768,Gulab Jamun,Desserts,1,90.00,0.00,4.50,20.00,114.50,90.00,UPI,Delivered
2026-08-14,SWG106769,Chicken Biryani,Biryani,1,220.00,22.00,9.90,40.00,247.90,198.00,UPI,Delivered
2026-08-14,SWG106770,Chicken Tikka,Starters,2,520.00,52.00,23.40,20.00,511.40,468.00,Debit Card,Delivered
2026-08-14,SWG106771,Paneer Tikka,Starters,1,230.00,0.00,11.50,20.00,261.50,0.00,Credit Card,Cancelled
2026-08-14,SWG106772,Masala Dosa,South Indian,1,140.00,14.00,6.30,30.00,162.30,126.00,Cash,Delivered
2026-08-14,SWG106773,Chicken Biryani,Biryani,1,220.00,0.00,11.00,40.00,271.00,220.00,Credit Card,Delivered
2026-08-14,SWG106774,Paneer Butter Masala,Main Course,2,480.00,24.00,22.80,30.00,508.80,456.00,Debit Card,Delivered
2026-08-14,SWG106775,Veg Biryani,Biryani,1,180.00,27.00,7.65,30.00,190.65,153.00,UPI,Delivered
2026-08-14,SWG106776,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,20.00,198.50,170.00,UPI,Delivered
2026-08-14,SWG106777,Paneer Butter Masala,Main Course,2,480.00,24.00,22.80,40.00,518.80,456.00,Credit Card,Delivered
2026-08-14,SWG106778,Paneer Butter Masala,Main Course,3,720.00,0.00,36.00,30.00,786.00,720.00,Cash,Delivered
2026-08-14,SWG106779,Hakka Noodles,Rice & Noodles,1,180.00,9.00,8.55,40.00,219.55,171.00,Cash,Delivered
2026-08-15,SWG106780,Chicken Biryani,Biryani,1,220.00,22.00,9.90,0.00,207.90,198.00,Credit Card,Delivered
